place_id,review_type,1st_topic,2nd_topic,3rd_topic,name,region,reviews_link
ChIJae9ZdQa7EUgRW7hE1Mbe9uc,negatif,examen et consultation,locaux et accès,mauvaise expérience,centre hospitalier spécialisé chs,Bretagne,https://search.google.com/local/reviews?placeid=ChIJae9ZdQa7EUgRW7hE1Mbe9uc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJae9ZdQa7EUgRW7hE1Mbe9uc,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,locaux et accès,centre hospitalier spécialisé chs,Bretagne,https://search.google.com/local/reviews?placeid=ChIJae9ZdQa7EUgRW7hE1Mbe9uc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJb8oovQudDkgR6ajxogTkBq4,positif,maternité,locaux et accès,professionnalisme,centre hospitalier des prés bosgers,Bretagne,https://search.google.com/local/reviews?placeid=ChIJb8oovQudDkgR6ajxogTkBq4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbTjiQHcbEkgRVwBEZPAigGo,negatif,examen et consultation,attente,mauvaise expérience,hôpital,Bretagne,https://search.google.com/local/reviews?placeid=ChIJbTjiQHcbEkgRVwBEZPAigGo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbTjiQHcbEkgRVwBEZPAigGo,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,hôpital,Bretagne,https://search.google.com/local/reviews?placeid=ChIJbTjiQHcbEkgRVwBEZPAigGo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbaK5LMyktRIRPNQYlun1BnA,negatif,examen et consultation,attente,mauvaise expérience,centre hospitalier de bagnols-sur-cèze,Occitanie,https://search.google.com/local/reviews?placeid=ChIJbaK5LMyktRIRPNQYlun1BnA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbaK5LMyktRIRPNQYlun1BnA,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de bagnols-sur-cèze,Occitanie,https://search.google.com/local/reviews?placeid=ChIJbaK5LMyktRIRPNQYlun1BnA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbbpxCcR6AEgRh13635WUJtk,negatif,attente,examen et consultation,prise en charge d'urgence 1,hôpital de barbezieux-saint-hilaire,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJbbpxCcR6AEgRh13635WUJtk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbbpxCcR6AEgRh13635WUJtk,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,hôpital de barbezieux-saint-hilaire,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJbbpxCcR6AEgRh13635WUJtk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbdsbfy1JVQ0RbnkztDGNREw,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de libourne,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJbdsbfy1JVQ0RbnkztDGNREw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbdsbfy1JVQ0RbnkztDGNREw,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de libourne,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJbdsbfy1JVQ0RbnkztDGNREw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbfzIBQOnrRIRtuSQQ2lJnIU,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier,Occitanie,https://search.google.com/local/reviews?placeid=ChIJbfzIBQOnrRIRtuSQQ2lJnIU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbfzIBQOnrRIRtuSQQ2lJnIU,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier,Occitanie,https://search.google.com/local/reviews?placeid=ChIJbfzIBQOnrRIRtuSQQ2lJnIU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbxwyoLxVrRIRy7Rh-vJtgkY,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier henri mondor,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJbxwyoLxVrRIRy7Rh-vJtgkY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJbxwyoLxVrRIRy7Rh-vJtgkY,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre hospitalier henri mondor,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJbxwyoLxVrRIRy7Rh-vJtgkY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJc-XoJ7NiEUgR6KE8i2WSwMc,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre hospitalier,Bretagne,https://search.google.com/local/reviews?placeid=ChIJc-XoJ7NiEUgR6KE8i2WSwMc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJc24NyDPID0gRjIrFbeqCAr0,positif,professionnalisme,personnel désagréable,attente,établissement public de santé mentale morbihan,Bretagne,https://search.google.com/local/reviews?placeid=ChIJc24NyDPID0gRjIrFbeqCAr0&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJcQAJfVZNtRIRWOBBppB2QJQ,negatif,attente,examen et consultation,prise en charge d'urgence 1,centre hospitalier de valence,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJcQAJfVZNtRIRWOBBppB2QJQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJcQAJfVZNtRIRWOBBppB2QJQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de valence,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJcQAJfVZNtRIRWOBBppB2QJQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJcZfTqSidqRIRnGNaxJuG1X8,positif,examen et consultation,maternité,personnel agréable et à l'écoute,centre hospitalier,Occitanie,https://search.google.com/local/reviews?placeid=ChIJcZfTqSidqRIRnGNaxJuG1X8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJcboXXaLKtRIRax2cQ_6UBMA,negatif,attente,personnel désagréable,mauvaise expérience,hôpital d’uzès,Occitanie,https://search.google.com/local/reviews?placeid=ChIJcboXXaLKtRIRax2cQ_6UBMA&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJcboXXaLKtRIRax2cQ_6UBMA,positif,personnel agréable et à l'écoute,maternité,professionnalisme,hôpital d’uzès,Occitanie,https://search.google.com/local/reviews?placeid=ChIJcboXXaLKtRIRax2cQ_6UBMA&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJcfUz7vf5EEgRKUSDj1Q2oM0,negatif,prise en charge d'urgence 1,professionnalisme,personnel agréable et à l'écoute,ehpad bois joly - groupe hospitalier bretagne sud - quimperlé,Bretagne,https://search.google.com/local/reviews?placeid=ChIJcfUz7vf5EEgRKUSDj1Q2oM0&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJcfUz7vf5EEgRKUSDj1Q2oM0,positif,personnel agréable et à l'écoute,locaux et accès,professionnalisme,ehpad bois joly - groupe hospitalier bretagne sud - quimperlé,Bretagne,https://search.google.com/local/reviews?placeid=ChIJcfUz7vf5EEgRKUSDj1Q2oM0&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJd6ElY2P05UcRmzZomQY1vVI,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de fontainebleau,Île-de-France,https://search.google.com/local/reviews?placeid=ChIJd6ElY2P05UcRmzZomQY1vVI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJd6ElY2P05UcRmzZomQY1vVI,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier de fontainebleau,Île-de-France,https://search.google.com/local/reviews?placeid=ChIJd6ElY2P05UcRmzZomQY1vVI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJd6yztGIui0cROd2puE8pQ5s,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier pierre oudot,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJd6yztGIui0cROd2puE8pQ5s&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJd6yztGIui0cROd2puE8pQ5s,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier pierre oudot,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJd6yztGIui0cROd2puE8pQ5s&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJdRi-lVhIVg0R8ExJUiEVJeo,negatif,personnel désagréable,prise en charge d'urgence 1,mauvaise expérience,centre hospitalier des pyrénées,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJdRi-lVhIVg0R8ExJUiEVJeo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJdYJlq7eXBkgRf4DTe7EgxT8,negatif,attente,examen et consultation,prise en charge d'urgence 1,centre hospitalier de fontenay-le-comte,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJdYJlq7eXBkgRf4DTe7EgxT8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJdYJlq7eXBkgRf4DTe7EgxT8,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,maternité,centre hospitalier de fontenay-le-comte,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJdYJlq7eXBkgRf4DTe7EgxT8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJdb-Si-I_rBIRVtgdYQh-LEc,negatif,prise en charge d'urgence 2,attente,examen et consultation,centre hospitalier nègrepelisse,Occitanie,https://search.google.com/local/reviews?placeid=ChIJdb-Si-I_rBIRVtgdYQh-LEc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJdbVhF_JCtBIRd9jDM6ydmCc,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier alès-cévennes,Occitanie,https://search.google.com/local/reviews?placeid=ChIJdbVhF_JCtBIRd9jDM6ydmCc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJdbVhF_JCtBIRd9jDM6ydmCc,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier alès-cévennes,Occitanie,https://search.google.com/local/reviews?placeid=ChIJdbVhF_JCtBIRd9jDM6ydmCc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJdw7-cW858kcROQEVjdlJ9HA,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier d'autun,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJdw7-cW858kcROQEVjdlJ9HA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJdw7-cW858kcROQEVjdlJ9HA,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,examen et consultation,centre hospitalier d'autun,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJdw7-cW858kcROQEVjdlJ9HA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJeYe-7AUN5EcRKBK8iH5-Pew,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de chartres,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJeYe-7AUN5EcRKBK8iH5-Pew&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJeYe-7AUN5EcRKBK8iH5-Pew,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de chartres,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJeYe-7AUN5EcRKBK8iH5-Pew&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJe_wD56PJrhIR97Dz0C_GsV4,negatif,personnel désagréable,mauvaise expérience,prise en charge d'urgence 2,centre hospitalier de muret,Occitanie,https://search.google.com/local/reviews?placeid=ChIJe_wD56PJrhIR97Dz0C_GsV4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJe_wD56PJrhIR97Dz0C_GsV4,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 1,centre hospitalier de muret,Occitanie,https://search.google.com/local/reviews?placeid=ChIJe_wD56PJrhIR97Dz0C_GsV4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJebLDgAERDkgRGwN_cqAIZTI,negatif,mauvaise expérience,personnel agréable et à l'écoute,professionnalisme,centre de santé de lamballe,Bretagne,https://search.google.com/local/reviews?placeid=ChIJebLDgAERDkgRGwN_cqAIZTI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJeyo_jkQk1xIRRDUJZ7YfU58,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,institut de formation en soins infirmiers (ifsi),Corse,https://search.google.com/local/reviews?placeid=ChIJeyo_jkQk1xIRRDUJZ7YfU58&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJf4MCLHGvyRIRl6O0kaZuk_s,negatif,attente,personnel désagréable,examen et consultation,centre hospitalier la ciotat,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJf4MCLHGvyRIRl6O0kaZuk_s&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJf4MCLHGvyRIRl6O0kaZuk_s,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre hospitalier la ciotat,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJf4MCLHGvyRIRl6O0kaZuk_s&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJf4kY31NqtRIRI-A5ImObTR4,negatif,examen et consultation,attente,mauvaise expérience,groupement hospitalier portes de provence,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJf4kY31NqtRIRI-A5ImObTR4&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJf4kY31NqtRIRI-A5ImObTR4,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,groupement hospitalier portes de provence,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJf4kY31NqtRIRI-A5ImObTR4&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJf5L1fNm6rhIRH4C34dTGTgw,negatif,mauvaise expérience,personnel désagréable,prise en charge d'urgence 1,hôpital garonne,Occitanie,https://search.google.com/local/reviews?placeid=ChIJf5L1fNm6rhIRH4C34dTGTgw&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJf5L1fNm6rhIRH4C34dTGTgw,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,hôpital garonne,Occitanie,https://search.google.com/local/reviews?placeid=ChIJf5L1fNm6rhIRH4C34dTGTgw&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJf6hZOgYk1xIRH75ITgL1mY8,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier bastia,Corse,https://search.google.com/local/reviews?placeid=ChIJf6hZOgYk1xIRH75ITgL1mY8&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJf6hZOgYk1xIRH75ITgL1mY8,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier bastia,Corse,https://search.google.com/local/reviews?placeid=ChIJf6hZOgYk1xIRH75ITgL1mY8&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJfSwbXQUMEUgRQnis6jhyDck,negatif,mauvaise expérience,attente,personnel désagréable,hôpital de carhaix,Bretagne,https://search.google.com/local/reviews?placeid=ChIJfSwbXQUMEUgRQnis6jhyDck&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJfSwbXQUMEUgRQnis6jhyDck,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,hôpital de carhaix,Bretagne,https://search.google.com/local/reviews?placeid=ChIJfSwbXQUMEUgRQnis6jhyDck&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJfXNXMoIvBEgRjaxuw6bsShI,negatif,attente,examen et consultation,prise en charge d'urgence 2,centre hospitalier départemental vendée,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJfXNXMoIvBEgRjaxuw6bsShI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJfXNXMoIvBEgRjaxuw6bsShI,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier départemental vendée,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJfXNXMoIvBEgRjaxuw6bsShI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJfb4fjrpx_0cReZNcuzdTjoQ,positif,professionnalisme,attente,mauvaise expérience,centre hospitalier de périgueux - maison de retraite parrot,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJfb4fjrpx_0cReZNcuzdTjoQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJfeNYLfKrFkgRfa5vmppgTgo,negatif,prise en charge d'urgence 1,personnel agréable et à l'écoute,attente,centre médico-psychologique du centre hospitalier pays de morlaix,Bretagne,https://search.google.com/local/reviews?placeid=ChIJfeNYLfKrFkgRfa5vmppgTgo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJfzFk4qrCrRIRFMvSJcmqmzE,negatif,examen et consultation,prise en charge d'urgence 1,mauvaise expérience,service des urgences du centre hospitalier d'albi,Occitanie,https://search.google.com/local/reviews?placeid=ChIJfzFk4qrCrRIRFMvSJcmqmzE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJg4JW_BNrD0gRYt2IsQzRUew,negatif,mauvaise expérience,prise en charge d'urgence 1,personnel désagréable,centre hospitalier de grand-fougeray,Bretagne,https://search.google.com/local/reviews?placeid=ChIJg4JW_BNrD0gRYt2IsQzRUew&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJg4JW_BNrD0gRYt2IsQzRUew,positif,locaux et accès,personnel agréable et à l'écoute,prise en charge d'urgence 2,centre hospitalier de grand-fougeray,Bretagne,https://search.google.com/local/reviews?placeid=ChIJg4JW_BNrD0gRYt2IsQzRUew&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJgbiuZc9AAUgRifDj8dDAc3k,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,attente,centre hospitalier de rochefort service des urgences,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJgbiuZc9AAUgRifDj8dDAc3k&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJh6BQy7HM_kcRLI7Kj02oUZE,negatif,professionnalisme,mauvaise expérience,attente,hôpital le cluzeau,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJh6BQy7HM_kcRLI7Kj02oUZE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhQF0l_is9UcRWZ7mt-0i6Gs,negatif,mauvaise expérience,examen et consultation,prise en charge d'urgence 1,hôpital nord,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJhQF0l_is9UcRWZ7mt-0i6Gs&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJhQF0l_is9UcRWZ7mt-0i6Gs,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,hôpital nord,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJhQF0l_is9UcRWZ7mt-0i6Gs&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJhR-3-AjeDkgRgt0OJnsWWh8,negatif,prise en charge d'urgence 1,locaux et accès,personnel désagréable,centre hospitalier privé saint-grégoire urgences gynéco-obstétricales,Bretagne,https://search.google.com/local/reviews?placeid=ChIJhR-3-AjeDkgRgt0OJnsWWh8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhVYz8AUdDkgRv_dj7MEI6Uw,negatif,attente,examen et consultation,prise en charge d'urgence 1,centre hospitalier de saint brieuc,Bretagne,https://search.google.com/local/reviews?placeid=ChIJhVYz8AUdDkgRv_dj7MEI6Uw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhVYz8AUdDkgRv_dj7MEI6Uw,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de saint brieuc,Bretagne,https://search.google.com/local/reviews?placeid=ChIJhVYz8AUdDkgRv_dj7MEI6Uw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhYtPkIkeEEgRhpC9xFaxqiE,negatif,professionnalisme,locaux et accès,prise en charge d'urgence 1,centre psychothérapique pour adolescents (cppa),Bretagne,https://search.google.com/local/reviews?placeid=ChIJhYtPkIkeEEgRhpC9xFaxqiE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhYtPkIkeEEgRhpC9xFaxqiE,positif,attente,personnel désagréable,prise en charge d'urgence 2,centre psychothérapique pour adolescents (cppa),Bretagne,https://search.google.com/local/reviews?placeid=ChIJhYtPkIkeEEgRhpC9xFaxqiE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhc6Y8V_aC0gRq8UJR3iP9Hg,negatif,personnel désagréable,mauvaise expérience,attente,centre hospitalier de vire,Normandie,https://search.google.com/local/reviews?placeid=ChIJhc6Y8V_aC0gRq8UJR3iP9Hg&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhc6Y8V_aC0gRq8UJR3iP9Hg,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de vire,Normandie,https://search.google.com/local/reviews?placeid=ChIJhc6Y8V_aC0gRq8UJR3iP9Hg&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhd1u2oJIVg0ReuOe5R_Ux6k,negatif,professionnalisme,mauvaise expérience,personnel désagréable,centre jean vignalou,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJhd1u2oJIVg0ReuOe5R_Ux6k&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhd1u2oJIVg0ReuOe5R_Ux6k,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre jean vignalou,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJhd1u2oJIVg0ReuOe5R_Ux6k&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhfCB42cDBkgR9SRzH_VmaLo,negatif,attente,examen et consultation,personnel désagréable,centre hospitalier erdre et loire,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJhfCB42cDBkgR9SRzH_VmaLo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhfCB42cDBkgR9SRzH_VmaLo,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,maternité,centre hospitalier erdre et loire,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJhfCB42cDBkgR9SRzH_VmaLo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJhfOyx2z15kcRPQiNCoItOjo,negatif,attente,examen et consultation,mauvaise expérience,hôpital rené dubos,Île-de-France,https://search.google.com/local/reviews?placeid=ChIJhfOyx2z15kcRPQiNCoItOjo&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
